track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_album_release_year,track_album_release_decade
5jKeeam03JIlhGCLGw9IFa,Ghetto Life,Master P,21,0BVvg6EVfwto3LmLbhEAnM,MP Da Last Don,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.774,0.64,3,-5.336,0,0.347,0.046,0.0,0.191,0.543,139.988,294533,1998,90s
5KSJ9k1FYjFLnIRlJT2wF8,Tha Crossroads,Bone Thugs-N-Harmony,67,3r25XjxAmLMOhOWoV6X8N9,E. 1999 Eternal,1995-07-25,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.679,0.509,4,-7.31,1,0.0617,0.0856,0.0,0.438,0.534,144.29,223547,1995,90s
1YXYUxukckA5LLnPe90AlS,Murder Avenue,Geto Boys,17,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.748,0.706,1,-9.959,1,0.275,0.336,1.01e-06,0.437,0.663,80.884,244493,1993,90s
5aC5KtkmNBfX1iFX4EVfCO,Decatur Psalm,OutKast,40,1IaBCF26OjgYwUCEPaIyC0,ATLiens,1996-08-27,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.742,0.627,4,-8.921,0,0.326,0.316,0.0,0.168,0.586,81.04,238360,1996,90s
0x9HPHvbIAySJlZU00cmNp,Crept and We Came,Bone Thugs-N-Harmony,43,3r25XjxAmLMOhOWoV6X8N9,E. 1999 Eternal,1995-07-25,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.825,0.683,0,-7.565,1,0.194,0.0238,0.00139,0.135,0.595,140.17,303813,1995,90s
4mm8a4NFLKVzciUJkCPWrL,War Wounds,Master P,30,0BVvg6EVfwto3LmLbhEAnM,MP Da Last Don,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.801,0.588,1,-7.386,0,0.234,0.00876,0.0,0.401,0.447,82.018,262107,1998,90s
3VGC6YgNzDNztxmo5osBAX,Constantly 'N Danger,C-Murder,22,4peN48bWwUd3554DUSuGhH,Life Or Death,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.563,0.523,10,-7.064,0,0.338,0.0931,2.52e-05,0.0505,0.436,179.512,193733,1998,90s
24SxcZVgyzTkpJuV9m9gEr,Kisha,Lil Wayne,26,75s3OxagI6DX8OKLKymPLN,Tha Block Is Hot,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.505,0.879,5,-6.352,1,0.264,0.479,0.0,0.199,0.68,170.241,257627,1999,2000s
1y6e9wIOb6FBwH13erkDwO,Cereal Killer,Geto Boys,18,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.776,0.647,4,-9.77,0,0.299,0.144,7.43e-05,0.0567,0.649,85.623,183840,1993,90s
7r9rJH4Vb95JT3o8RMAyNI,This Is 4 My,Silkk The Shocker,11,5qoVzbDCwAkaI1HAlMblRh,Made Man,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.806,0.624,4,-3.086,1,0.391,0.111,0.0,0.0831,0.745,79.008,171800,1999,2000s
1GmNuVDIivZS8Kr9VynY8h,"Soldiers, Riders, & G's",Master P,27,0BVvg6EVfwto3LmLbhEAnM,MP Da Last Don,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.82,0.835,2,-5.516,1,0.285,0.0727,0.0,0.147,0.482,86.909,274467,1998,90s
2CnZmVfWHZiWv2PP1xpllp,"After Dollars, No Cents",Master P,27,699xAzNxlXxgmkycTEqktC,Ghetto D,1997,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.876,0.734,2,-4.361,1,0.21,0.000812,0.0,0.0515,0.666,143.865,214920,1997,90s
7lPWSar299hReGsKkZiheA,I Just Wanna Die,Geto Boys,21,06BLB0YP19RZgiqvYwho9A,The Resurrection,1996-04-02,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.386,0.764,4,-7.573,0,0.221,0.000249,0.0,0.633,0.277,84.91,240333,1996,90s
7nfGrjZf34FxqS0FWXM5B7,Wailin',OutKast,42,1IaBCF26OjgYwUCEPaIyC0,ATLiens,1996-08-27,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.899,0.393,1,-10.886,1,0.306,0.175,0.000823,0.191,0.547,95.383,118707,1996,90s
3tN1pfXv2SfSEWM5x46qAh,Gangsta B,Master P,21,0BVvg6EVfwto3LmLbhEAnM,MP Da Last Don,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.885,0.47,1,-7.326,0,0.457,0.159,1.25e-06,0.0803,0.621,79.928,230333,1998,90s
4xaHjQrA5nAeqmy15AgLPT,Remember Me,Lil Wayne,22,75s3OxagI6DX8OKLKymPLN,Tha Block Is Hot,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.659,0.824,2,-8.269,1,0.11,0.00915,5.72e-05,0.112,0.742,182.103,233960,1999,2000s
1bkFXA5iQCsBVh2toczCMK,Throw Yo Hood Up,Silkk The Shocker,20,4j2FDRlXnrp2yYoWvM5lE2,Charge It 2 Da Game,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.542,0.745,1,-6.781,0,0.0655,0.00155,0.000161,0.151,0.76,167.788,309107,1998,90s
1JFeSnxZ4czyxIaXMyecyq,Handle the Vibe,Bone Thugs-N-Harmony,39,5aCFQJSSfo0fBERnD05fn4,The Art of War: World War 1,1997,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.618,0.593,10,-7.016,0,0.104,0.056,0.0,0.409,0.333,188.162,280827,1997,90s
7CrY10h4ESBscDFjv8ug6f,Play Wit Pussy,Mia X,10,4zfQXy8m725FD6SgIKQ7w7,Mama Drama,1998-10-27,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.823,0.639,1,-9.682,0,0.337,0.418,0.0,0.103,0.469,159.762,227200,1998,90s
7laHFXyvmclFYqn6sNnVOh,I Got That Fire,Juvenile,30,13dpViO7LNUr4OoBaUoAfD,Tha G-Code,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.831,0.631,1,-8.202,1,0.251,0.0297,0.0,0.0694,0.218,101.946,347000,1999,2000s
3GApO5GOxyRdMkrGLUhXeO,Eternity,Master P,28,0BVvg6EVfwto3LmLbhEAnM,MP Da Last Don,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.838,0.828,10,-4.172,0,0.267,0.0381,0.0,0.0642,0.721,88.012,251507,1998,90s
7EHuEc9jaRJIH22ffHRcRe,Mama Always Told Me,Silkk The Shocker,24,4j2FDRlXnrp2yYoWvM5lE2,Charge It 2 Da Game,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.692,0.551,2,-8.252,1,0.248,0.0202,0.0,0.303,0.333,163.932,279800,1998,90s
50KgeE96cK0y19DIwU0nLO,Im Not a Gentleman,Geto Boys,27,2MJEvcUvsLPjsvVgqn8xa4,We Can't Be Stopped,1991-07-02,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.811,0.522,7,-13.943,1,0.35,0.125,6.05e-05,0.3,0.638,160.95,238760,1991,90s
32PWtlzKyvr3HcvJp1JFF5,Mamacita,OutKast,40,5ceB3rxgXqIRpsOvVzTG28,Aquemini,1998-09-29,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.494,0.716,1,-6.479,1,0.364,0.0478,0.0,0.353,0.468,168.894,352507,1998,90s
0rn92yznjf3Sh1agbjCV4f,Guerrilla,Juvenile,21,13dpViO7LNUr4OoBaUoAfD,Tha G-Code,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.719,0.834,7,-5.977,1,0.281,0.223,0.0,0.559,0.579,161.714,311707,1999,2000s
24UpRW1KQyKGv34jLryUN7,Somebody Like Me,Silkk The Shocker,25,5qoVzbDCwAkaI1HAlMblRh,Made Man,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.798,0.594,11,-6.784,0,0.123,0.535,3.24e-06,0.131,0.895,138.011,252000,1999,2000s
5LIuqOmzAiP0RfnwyUPHCu,Duck & Run,C-Murder,20,4peN48bWwUd3554DUSuGhH,Life Or Death,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.633,0.719,2,-8.625,0,0.467,0.445,0.0,0.0462,0.719,91.906,171707,1998,90s
5yTQ7Vy6EwKwB64Vho90LI,West Savannah,OutKast,44,5ceB3rxgXqIRpsOvVzTG28,Aquemini,1998-09-29,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.8,0.558,0,-6.565,1,0.432,0.0314,0.0,0.586,0.47,85.047,246280,1998,90s
27LvxLKUfzL6b6WMdOQAVU,"No Shorts, No Losses",Bone Thugs-N-Harmony,38,3r25XjxAmLMOhOWoV6X8N9,E. 1999 Eternal,1995-07-25,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.878,0.468,0,-10.647,1,0.239,0.0308,0.0,0.173,0.867,141.385,292147,1995,90s
3KHLmEOyPeJTa5jsNHvAgw,You & Me,Mia X,8,78FznFtIyWe4Ncyo3tAE6t,Unlady Like,1997-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.663,0.474,1,-10.111,0,0.151,0.00435,0.0292,0.137,0.54,159.849,278400,1997,90s
6NUga6kum23a1B0CP81huS,Picture Me,C-Murder,23,4peN48bWwUd3554DUSuGhH,Life Or Death,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.704,0.462,6,-7.93,0,0.201,0.00033,0.00206,0.0654,0.529,79.118,235267,1998,90s
0EvsLFtgq2ToSaH8UXmPK0,It Ain't My Fault,Silkk The Shocker,40,4j2FDRlXnrp2yYoWvM5lE2,Charge It 2 Da Game,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.721,0.508,9,-10.564,1,0.363,0.0987,0.0,0.331,0.557,176.018,198995,1998,90s
7e7YCETIA8xoF9IlWR64Xz,Fuck Tha World,Lil Wayne,34,75s3OxagI6DX8OKLKymPLN,Tha Block Is Hot,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.561,0.763,8,-6.328,0,0.322,0.0846,0.0,0.0622,0.78,82.158,286200,1999,2000s
2vmmeHTUtm2seLNMvO7YPs,You Ain't Gotta Lie To Kick It,Silkk The Shocker,18,4j2FDRlXnrp2yYoWvM5lE2,Charge It 2 Da Game,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.477,0.783,10,-9.097,0,0.422,0.318,0.0,0.132,0.451,173.696,303533,1998,90s
1Jvfg9VNWyDRmA2S3DGsSK,Bring It On,Mia X,14,4zfQXy8m725FD6SgIKQ7w7,Mama Drama,1998-10-27,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.737,0.892,2,-5.607,1,0.358,0.0436,0.0,0.0798,0.662,173.786,310827,1998,90s
1pN0fH6xi8PP8c2R5H8pVT,Respect Us,Lil Wayne,22,75s3OxagI6DX8OKLKymPLN,Tha Block Is Hot,1999-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.742,0.891,9,-7.577,0,0.0584,0.172,0.000281,0.069,0.708,94.016,301333,1999,2000s
6pcCOKRhqzGmqHngGQVUKZ,Stop Hatin,Master P,31,699xAzNxlXxgmkycTEqktC,Ghetto D,1997,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.658,0.731,11,-7.275,0,0.269,0.00917,0.0,0.172,0.519,189.919,304080,1997,90s
1zuFmAYoY5ZOPRRIxcakUa,Whatcha Wanna Do,Mia X,21,4zfQXy8m725FD6SgIKQ7w7,Mama Drama,1998-10-27,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.709,0.587,11,-8.582,0,0.107,0.00441,0.0,0.14,0.313,84.94,280200,1998,90s
6AakzlXIJkSzKCIllG4gdf,Black Connection,Camp Lo,34,21EglTSwzUorpiXpMBNW2E,Uptown Saturday Night,1997-01-28,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.566,0.834,7,-6.839,1,0.3,0.0604,0.0,0.283,0.361,84.033,247133,1997,90s
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,73,1cCAb1vN8uUsdfEylVmTLs,The Infamous,1995-04-25,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507,1995,90s
1RjU7UhRICmdFPKxCucLgq,Hell on Earth (Front Lines),Mobb Deep,66,6BWf3fxsgSDhES4Cm4oyy5,Hell On Earth (Explicit),1996-11-19,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.039,274093,1996,90s
3xv229qX6gFRYgplFCTKBl,Paparazzi - Live,Xzibit,40,2LmMWr541k3mm7ZFTngOGG,At The Speed Of Life,1996-11-08,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.675,0.642,8,-10.237,0,0.351,0.856,0.0164,0.176,0.568,92.397,236307,1996,90s
3CSSmxsS9qYQ0zd5W0bfpD,Gangster Trippin,Fatboy Slim,44,2ELLu16F9TTREQuU4OuAnN,You've Come a Long Way Baby,1998-10-19,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.714,0.862,1,-8.623,1,0.0722,0.0362,0.00315,0.148,0.782,101.75,320053,1998,90s
6zxduHMczryEbhZ5NGyiPU,Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,2,71fWUV0IbjRkrDfT6JX51P,Let Me Clear My Throat,1996-01-01,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.697,0.903,7,-7.151,1,0.272,0.168,0.0,0.38,0.561,102.733,290160,1996,90s
6XOINCZBv8Q7RXgNNiTwIN,A Girl Like You,Edwyn Collins,63,4gIHBmLBXUnDJgWhcPzNDG,Gorgeous George,1994,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.619,0.781,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,236583,1994,90s
6nxHMqTNKWlQnx5AFxz1iX,Green Machine,Kyuss,54,7wXj8GxTkGAUU99DXR7n2f,Blues For The Red Sun,1992-01-01,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.341,0.947,5,-8.801,1,0.0508,8.21e-05,0.000692,0.118,0.594,181.062,217907,1992,90s
7GRq9NUgqhxPGUUksX02fk,Blue on Black,Kenny Wayne Shepherd,59,1ODpJWe2bymqj4DyJfuBE9,Trouble Is...,1997-09-26,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.412,0.676,7,-7.341,1,0.0266,0.00596,0.112,0.209,0.557,155.431,333733,1997,90s
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,72,35LzZH7Fgog8lf1hfcdoMQ,Are You Gonna Go My Way,1993-03-09,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.619,0.67,11,-10.319,0,0.0353,0.00165,0.0109,0.331,0.777,129.267,211933,1993,90s
4VwPsMcRt1HPVKIdcwY9Uj,Outshined,Soundgarden,63,2W6MaUiInBkna5DfBES4E3,Badmotorfinger (25th Anniversary Remaster),1991-10-08,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.485,0.841,2,-6.068,0,0.0307,0.000173,0.00686,0.125,0.551,94.867,311000,1991,90s
1MQTmpYOZ6fcMQc56Hdo7T,Sleep Now In the Fire,Rage Against The Machine,66,2eia0myWFgoHuttJytCxgX,The Battle Of Los Angeles,1999-11-02,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,205600,1999,2000s
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,74,7HvIrSkKGJCzd8AKyjTJ6Q,Blur [Special Edition],1997-02-10,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160,1997,90s
0Puj4YlTm6xNzDDADXHMI9,Sabotage,Beastie Boys,71,6lfjbwFGzQ6aSNP1N3JlT8,Ill Communication,1994-05-23,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,178440,1994,90s
7xz4JjmcUyxjLb4ra2rk8q,Bad Blood - Alternate Mix,Ministry,0,5BofYSCt13mhMt4WkIJr7O,Music From And Inspired By The Motion Picture The Matrix,1999-03-30,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.348,0.82,4,-7.605,0,0.0435,1.66e-06,0.655,0.129,0.235,89.796,325382,1999,2000s
5q186AzhWeOEoFnApajHgR,Bling Bling,B.G.,47,71UI6dxPwSUiJUH4DM226k,Chopper City In The Ghetto,1999-04-20,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.868,0.964,2,-3.72,1,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,312960,1999,2000s
30MFmjElHOCOhfu6q48Wtv,That Girl,MJG,32,4STVxbfMS9crOWLjjr3ql9,No More Glory,1997-11-18,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.858,0.795,4,-5.814,1,0.0937,0.0175,0.000122,0.0518,0.706,100.008,277680,1997,90s
5lG0xtobUSiOT2mfJHqtxv,Hole In the Wall,Mel Waiters,42,0SJjifGIwYsXn5RSf5Affz,Material Things,1999-10-19,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.852,0.909,0,-4.542,1,0.0819,0.157,3.91e-05,0.0881,0.66,108.019,253173,1999,2000s
5ib3EGG06XUnUf7hzDnheL,Got My Whiskey,Mel Waiters,43,5MiFCpTt5l56QI5MSNMQQy,Woman In Need,1997-10-14,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.757,0.794,8,-4.351,1,0.0574,0.429,1.04e-06,0.0411,0.903,99.84,228733,1997,90s
1y58wFuYYnVsCnY8DsOELY,Last Two Dollars,Johnnie Taylor,42,7tb1wrlQdEdfvIYAdUbJLL,Good Love!,1997-02-25,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.795,0.587,4,-5.731,0,0.0362,0.219,0.0,0.0486,0.723,83.111,319093,1997,90s
3aPBluMU8cLdEfa7lhyvjm,Swing Out Song,Mel Waiters,30,0SJjifGIwYsXn5RSf5Affz,Material Things,1999-10-19,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.518,0.851,3,-4.93,1,0.217,0.224,0.0,0.154,0.792,206.051,293267,1999,2000s
1Vf0BkOzwIWS6Vkfn7giL5,"I'm Trapped, Pt. 1",Carl Sims,38,54kPhAZdAp0UXkXn7OCQWx,House of Love,1995,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.535,0.473,11,-14.876,1,0.0533,0.0166,0.0,0.0459,0.817,163.926,461946,1995,90s
0NVTpy5COXhzMqgp1Z6P1i,Soul Heaven,Johnnie Taylor,40,1r7zLxTJysF0PJaxGE9juu,Gotta Get the Groove Back,1999-11-02,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.782,0.52,4,-7.197,0,0.0413,0.345,0.00224,0.0683,0.544,171.451,292627,1999,2000s
496MA7l7OJ0oQtfSKHqvXH,I Gotta Clean Up,Marvin Sease,32,0vNAAj8bQ3tbG1e2SneeGv,Candy Licker: The Sex & Soul Of Marvin Sease,1994,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.709,0.703,7,-6.615,0,0.0351,0.136,0.0,0.15,0.691,84.679,399053,1994,90s
5LLk7WNnQSH0hz1anI3avh,I'm Mr. Jody,Marvin Sease,34,0vNAAj8bQ3tbG1e2SneeGv,Candy Licker: The Sex & Soul Of Marvin Sease,1994,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.74,0.707,4,-7.972,0,0.106,0.0285,0.000123,0.0466,0.603,119.217,430107,1994,90s
1JP9UmexB1NZeISCpuMASi,Sending You A Kiss,Johnnie Taylor,37,7tb1wrlQdEdfvIYAdUbJLL,Good Love!,1997-02-25,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.802,0.815,9,-6.174,1,0.0474,0.262,0.0,0.229,0.888,138.491,267307,1997,90s
2cvfU0e5s4fLlSjiCuQwFv,Just One Lifetime,J. Blackfoot,34,7goTsPTG3ObAoZCHgcF5OB,Loveaholic,1997-10-10,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.78,0.473,4,-7.265,0,0.0291,0.575,0.0,0.0498,0.598,82.21,325560,1997,90s
3SH3QAevDeTY26BuK1UF38,Feel The Bass Again,DJ Magic Mike,26,4YhaiCziaTe6zEUtC9aQVV,Bass is the Name of the Game,1990,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.662,0.288,3,-17.346,0,0.0456,0.01,0.931,0.179,0.544,150.279,313040,1990,90s
23F0M4yj7O0mS6Y0SSHWYv,I Got Dat Feelin' - Live,DJ Kool,26,1Ezs8SlccViPDEQY55BO50,Let Me Clear My Throat,1996-01-01,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.809,0.789,6,-6.994,0,0.081,0.061,0.00309,0.679,0.533,92.999,405493,1996,90s
60vomRs0pRyC7f0vA7K9HT,High Sidin',N2DEEP,17,2SxC7M1ukLOp8DtYqM2ZAS,24-7-365,1994,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.679,0.558,1,-7.975,1,0.0577,0.00163,0.000738,0.157,0.293,187.942,296867,1994,90s
0nVt6i1yKeYklt8GYNz1s1,Pimpin' Lyrics,Ron C,6,5AmiZZTOYlbYMpIa9c35wZ,Back On The Street,1992,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.865,0.401,5,-12.873,1,0.376,0.00666,2.63e-05,0.105,0.433,161.844,255293,1992,90s
24M44x9vVlOlXipjJJcAY7,Jus Lyke Compton,DJ Quik,45,7lN48pcvMxO3MpwTEdKaEW,Way 2 Fonky,1992,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.805,0.566,7,-12.604,1,0.177,0.055,0.0,0.582,0.658,94.65,251373,1992,90s
3dmnVNKCxtohL1FJsM7xWr,King Of The Hill,Westside Connection,42,5VCY0uIkkoaaji9ciCLS0D,Bow Down,1996-01-01,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.886,0.824,7,-8.803,1,0.295,0.0128,0.0,0.106,0.64,93.003,257493,1996,90s
3RNlTNO1OzaZis1yLpo8yc,Shake Whatcha Mama Gave Ya',Poison Clan,35,16WlDDfU5Z45u0ikrHzijM,Poisonous Mentality,1992-03-18,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.789,0.753,11,-11.275,0,0.274,0.00132,5.71e-06,0.924,0.622,135.65,204573,1992,90s
27AHAtAirQapVldIm4c9ZX,Jump,Kris Kross,66,5bGumbB29JBPlv4ECVURka,Totally Krossed Out,1992-03-17,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,1992,90s
2xTft6GEZeTyWNpdX94rkf,All Eyez On Me,2Pac,75,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.873,0.719,1,-5.948,1,0.248,0.03,0.0,0.333,0.858,93.281,307773,1996,90s
0ZU0XSkAUFqHxiXDMU5FzB,How Long Will They Mourn Me?,Thug Life,52,29STRG7wIt5L41sGuCMeyJ,Thug Life: Volume 1,1994-01-01,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.81,0.613,1,-7.503,1,0.113,0.0624,0.0,0.353,0.45,87.042,232947,1994,90s
